score,eligible,net_pnl,completed_trades,status,reconciliation_exact,all_trades_same_session,ten_box_paths_complete,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-798.1301343028621,True,-798.1301343028621,125,PASSED,True,True,True,1788952301,,False,1,13da25a5,2026-09-09_16-41-41,1111.100345134735,1111.100345134735,256591,shrinivas-Blade,10.37.160.47,1111.100345134735,1
