score,eligible,net_pnl,completed_trades,status,reconciliation_exact,all_trades_same_session,ten_box_paths_complete,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-330.9741879472998,True,-330.9741879472998,89,PASSED,True,True,True,1788956544,,False,1,e2cebe50,2026-09-09_17-52-24,278.23350715637207,278.23350715637207,291136,shrinivas-Blade,10.37.160.47,278.23350715637207,1
