score,eligible,net_pnl,completed_trades,status,reconciliation_exact,all_trades_same_session,ten_box_paths_complete,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-3890.3782174740704,True,-3890.3782174740704,1001,PASSED,True,True,True,1788958857,,False,1,c9909853,2026-09-09_18-30-57,950.8145923614502,950.8145923614502,301633,shrinivas-Blade,10.37.160.47,950.8145923614502,1
