2026-09-12 11:17:50,301 | INFO | ✅ Registry valid: RESERVED_NOT_YET_RUN
2026-09-12 11:20:44,411 | INFO | 
======================================================================
2026-09-12 11:20:44,411 | INFO | EXTRACTING: VALIDATION (2026-04-01 to 2026-04-30)
2026-09-12 11:20:44,411 | INFO | ======================================================================

2026-09-12 11:20:44,411 | INFO | ✅ Found 48 symbols for extraction
2026-09-12 11:20:46,061 | INFO | [1/48] ADANIENT: ✅ (7125 rows)
2026-09-12 11:20:47,695 | INFO | [2/48] ADANIPORTS: ✅ (7125 rows)
2026-09-12 11:20:49,312 | INFO | [3/48] APOLLOHOSP: ✅ (7124 rows)
2026-09-12 11:20:50,939 | INFO | [4/48] ASIANPAINT: ✅ (7125 rows)
2026-09-12 11:20:52,657 | INFO | [5/48] AXISBANK: ✅ (7125 rows)
2026-09-12 11:20:54,275 | INFO | [6/48] BAJAJ-AUTO: ✅ (7125 rows)
2026-09-12 11:20:55,866 | INFO | [7/48] BAJAJFINSV: ✅ (7125 rows)
2026-09-12 11:20:57,487 | INFO | [8/48] BAJFINANCE: ✅ (7125 rows)
2026-09-12 11:20:59,076 | INFO | [9/48] BEL: ✅ (7125 rows)
2026-09-12 11:21:00,747 | INFO | [10/48] BHARTIARTL: ✅ (7125 rows)
2026-09-12 11:21:02,343 | INFO | [11/48] CIPLA: ✅ (7125 rows)
2026-09-12 11:21:04,076 | INFO | [12/48] COALINDIA: ✅ (7125 rows)
2026-09-12 11:21:05,839 | INFO | [13/48] DRREDDY: ✅ (7125 rows)
2026-09-12 11:21:07,479 | INFO | [14/48] EICHERMOT: ✅ (7125 rows)
2026-09-12 11:21:09,163 | INFO | [15/48] ETERNAL: ✅ (7125 rows)
2026-09-12 11:21:10,793 | INFO | [16/48] GRASIM: ✅ (7125 rows)
2026-09-12 11:21:12,570 | INFO | [17/48] HCLTECH: ✅ (7125 rows)
2026-09-12 11:21:14,264 | INFO | [18/48] HDFCBANK: ✅ (7125 rows)
2026-09-12 11:21:15,896 | INFO | [19/48] HDFCLIFE: ✅ (7124 rows)
2026-09-12 11:21:17,651 | INFO | [20/48] HINDALCO: ✅ (7125 rows)
2026-09-12 11:21:19,321 | INFO | [21/48] HINDUNILVR: ✅ (7125 rows)
2026-09-12 11:21:21,026 | INFO | [22/48] ICICIBANK: ✅ (7125 rows)
2026-09-12 11:21:22,671 | INFO | [23/48] INDIGO: ✅ (7124 rows)
2026-09-12 11:21:24,354 | INFO | [24/48] INFY: ✅ (7125 rows)
2026-09-12 11:21:26,118 | INFO | [25/48] ITC: ✅ (7125 rows)
2026-09-12 11:22:22,307 | INFO | ✅ Registry valid: EXTRACTION_IN_PROGRESS
2026-09-12 11:22:22,307 | INFO | ✅ Registry valid: EXTRACTION_IN_PROGRESS
2026-09-12 11:22:22,307 | INFO | ✅ Output directories created under revision2_external/extracted_features_2026
2026-09-12 11:22:22,307 | INFO | ✅ Output directories created under revision2_external/extracted_features_2026
2026-09-12 11:22:22,307 | INFO | ✅ MTFExtractionRunner initialized
2026-09-12 11:22:22,307 | INFO | ✅ MTFExtractionRunner initialized
2026-09-12 11:22:22,307 | INFO | 
======================================================================
2026-09-12 11:22:22,307 | INFO | 
======================================================================
2026-09-12 11:22:22,307 | INFO | STARTING MTF FEATURE EXTRACTION FOR 2026
2026-09-12 11:22:22,307 | INFO | STARTING MTF FEATURE EXTRACTION FOR 2026
2026-09-12 11:22:22,307 | INFO | ======================================================================

2026-09-12 11:22:22,307 | INFO | ======================================================================

2026-09-12 11:22:22,308 | INFO | ✅ Registry updated: EXTRACTION_IN_PROGRESS
2026-09-12 11:22:22,308 | INFO | ✅ Registry updated: EXTRACTION_IN_PROGRESS
2026-09-12 11:22:22,308 | INFO | 
======================================================================
2026-09-12 11:22:22,308 | INFO | 
======================================================================
2026-09-12 11:22:22,308 | INFO | EXTRACTING: TRAIN (2026-01-01 to 2026-03-31)
2026-09-12 11:22:22,308 | INFO | EXTRACTING: TRAIN (2026-01-01 to 2026-03-31)
2026-09-12 11:22:22,308 | INFO | ======================================================================

2026-09-12 11:22:22,308 | INFO | ======================================================================

2026-09-12 11:22:22,308 | INFO | ✅ Found 48 symbols for extraction
2026-09-12 11:22:22,308 | INFO | ✅ Found 48 symbols for extraction
/home/shrinivas/ECS_Project_external_engine/scripts/run_mtf_extraction_2026.py:188: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  "extracted_at": datetime.utcnow().isoformat(),
2026-09-12 11:22:24,036 | INFO | [1/48] ADANIENT: ✅ (22500 rows)
2026-09-12 11:22:24,036 | INFO | [1/48] ADANIENT: ✅ (22500 rows)
