score,eligible,net_pnl,completed_trades,status,reconciliation_exact,all_trades_same_session,ten_box_paths_complete,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-458.5827312897432,True,-458.5827312897432,91,PASSED,True,True,True,1788951189,,False,1,3c6f5acf,2026-09-09_16-23-09,1017.3979830741882,1017.3979830741882,248212,shrinivas-Blade,10.37.160.47,1017.3979830741882,1
