score,eligible,net_pnl,completed_trades,status,reconciliation_exact,all_trades_same_session,ten_box_paths_complete,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-833.4074293285356,True,-833.4074293285356,147,PASSED,True,True,True,1788946761,,False,1,cab71177,2026-09-09_15-09-21,1356.6473379135132,1356.6473379135132,177260,shrinivas-Blade,10.37.160.47,1356.6473379135132,1
