score,net_pnl,sharpe,profit_factor,max_drawdown,trades,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0,0,0.0,0.0,0.0,0,1788936528,,True,1,b85b8503,2026-09-09_12-18-48,0.0021495819091796875,0.0021495819091796875,81024,shrinivas-Blade,10.37.160.47,0.0021495819091796875,1
