score,net_pnl,sharpe,profit_factor,max_drawdown,trades,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0,0,0.0,0.0,0.0,0,1788936281,,True,1,3973d7b0,2026-09-09_12-14-41,0.0022373199462890625,0.0022373199462890625,75370,shrinivas-Blade,10.37.160.47,0.0022373199462890625,1
