score,eligible,net_pnl,completed_trades,status,reconciliation_exact,all_trades_same_session,ten_box_paths_complete,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-386.64807668403415,True,-386.64807668403415,88,PASSED,True,True,True,1788949198,,False,1,78e8f97b,2026-09-09_15-49-58,1099.6013598442078,1099.6013598442078,231915,shrinivas-Blade,10.37.160.47,1099.6013598442078,1
