symbol,decision_timestamp,slippage_pct,range_atr,volume_ratio,vwap_range_deviation
ADANIENT,2024-08-12T08:02:00+00:00,0.0,0.8533916849014683,0.780093508276102,9.95172826891412
ADANIENT,2024-08-12T08:57:00+00:00,0.0,1.392405063291172,1.8848440395305743,11.591783341839106
ADANIENT,2024-08-12T09:15:00+00:00,0.042367,1.10091743119267,1.7851074831942086,12.706972405158641
ADANIENT,2024-08-12T09:42:00+00:00,0.006549,0.42175360710324145,0.6662012673182257,25.962579539538208
ADANIENT,2024-08-13T03:56:00+00:00,0.0,0.7969151670950997,1.1209252113905546,1.8044950204228078
ADANIENT,2024-08-13T04:51:00+00:00,0.049694,2.70858524788385,3.2182270276311007,3.041931767227328
ADANIENT,2024-08-13T05:18:00+00:00,0.0,1.307609860664501,1.1872827254914355,1.7019993191282143
ADANIENT,2024-08-13T06:19:00+00:00,0.0,0.5187319884726708,0.1503127625805247,14.007044888618312
ADANIENT,2024-08-13T07:20:00+00:00,0.0,1.0541727672035965,0.282842740680814,3.740920985559974
ADANIENT,2024-08-13T08:21:00+00:00,0.033202,1.3509544787077667,3.0278295168182314,5.120130865075425
ADANIENT,2024-08-13T09:22:00+00:00,0.019984,2.626538987688093,1.824123545870598,2.9632107717044955
ADANIENT,2024-08-14T03:45:00+00:00,0.0,5.276381909547744,2.831873333895577,0.0
ADANIENT,2024-08-14T04:17:00+00:00,0.0,1.0113960113959977,2.2730500974268386,2.49146680707586
ADANIENT,2024-08-14T05:18:00+00:00,0.0,0.587449933244273,0.375110426529549,0.6755350094810204
ADANIENT,2024-08-14T06:02:00+00:00,0.010186,1.569767441860529,3.6660636094286687,4.251426135702058
ADANIENT,2024-08-14T07:03:00+00:00,0.0,0.881355932203325,0.24422204075431567,2.9715258352910907
ADANIENT,2024-08-14T08:04:00+00:00,0.0,1.0104529616723534,0.5228719467061436,4.380200026517068
ADANIENT,2024-08-14T09:05:00+00:00,0.0,0.6822262118492382,2.6360677083333335,6.445243051466297
ADANIENT,2024-08-16T03:45:00+00:00,0.084306,2.9576008273009604,2.3788434643371104,0.0
ADANIENT,2024-08-16T04:46:00+00:00,0.0,0.47197640117990974,0.3001559583770102,3.1101818241119252
ADANIENT,2024-08-16T05:47:00+00:00,0.02711,0.87136929460575,0.3064678437471412,5.995486102765253
ADANIENT,2024-08-16T06:48:00+00:00,0.0,1.914460285132277,5.10427807486631,1.1222330463949093
ADANIENT,2024-08-16T07:44:00+00:00,0.030128,3.2692307692307656,4.967165432246844,1.8919966465228846
ADANIENT,2024-08-16T08:18:00+00:00,0.0,1.4628571428571637,3.0336383022631903,6.135289868797697
ADANIENT,2024-08-16T09:19:00+00:00,0.0,0.690789473684194,0.3668683812405446,12.717922782874654
ADANIENT,2024-08-19T05:49:00+00:00,0.036286,1.2499999999999543,1.5279025477020374,1.1178455344593385
ADANIENT,2024-08-19T08:11:00+00:00,0.0,1.5782312925170856,2.334010840108401,4.228163418907312
ADANIENT,2024-08-19T09:12:00+00:00,0.0,0.6619385342790071,0.05867868182532614,10.65484188812332
ADANIENT,2024-08-20T04:03:00+00:00,0.0,0.4787812840043196,0.36915987998285466,3.477667881245533
ADANIENT,2024-08-20T05:04:00+00:00,0.0,1.1675126903554331,1.011131349929164,0.27130033628250233
ADANIENT,2024-08-20T06:05:00+00:00,0.0,0.7036535859269201,0.36793953858392997,6.931552305977568
ADANIENT,2024-08-20T07:06:00+00:00,0.0,1.5075376884421525,2.120430107526882,5.731625160706547
ADANIENT,2024-08-20T08:07:00+00:00,0.020134,0.6413994169095816,0.3365277468241587,14.93596294334896
ADANIENT,2024-08-20T09:08:00+00:00,0.0,1.1515151515152542,0.9184564344333856,8.43098424700999
ADANIENT,2024-08-21T03:54:00+00:00,0.0,0.9345794392523573,3.0008998889917957,0.11207805026560891
ADANIENT,2024-08-21T03:59:00+00:00,0.003337,1.3907933398628753,2.5135006275967426,1.5218830044169207
ADANIENT,2024-08-21T05:06:00+00:00,0.0,0.7034220532319058,0.20143501980572986,6.485040842993224
ADANIENT,2024-08-21T06:07:00+00:00,0.0,0.7391304347825588,1.0016907913728401,4.729154488969602
ADANIENT,2024-08-21T07:08:00+00:00,0.0,1.2288135593220417,1.4172604908946953,1.2790621656938574
ADANIENT,2024-08-21T08:09:00+00:00,0.033191,0.7003891050582584,0.7948736943477294,1.5697553871230567
ADANIENT,2024-08-21T09:10:00+00:00,0.0,0.7083333333332575,0.2048614796730708,0.3009192137396681
ADANIENT,2024-08-22T03:45:00+00:00,0.0,5.1550387596899165,1.8710567823343849,0.0
ADANIENT,2024-08-22T04:46:00+00:00,0.036216,0.857142857142812,0.28235736441394865,3.134431598259355
ADANIENT,2024-08-22T05:47:00+00:00,0.0,0.4329004329004176,0.3690372309482257,0.4497643517074721
ADANIENT,2024-08-22T07:04:00+00:00,0.0,2.160664819944518,3.0065857508300224,2.123652777941011
ADANIENT,2024-08-22T07:57:00+00:00,0.0,0.9311740890687309,0.9243325630561974,2.538792638791308
ADANIENT,2024-08-22T08:58:00+00:00,0.0,1.6996047430830026,1.4329038153381626,6.40367916457471
ADANIENT,2024-08-23T03:45:00+00:00,0.0597,5.733512786002675,1.2319377963549742,0.0
ADANIENT,2024-08-23T04:46:00+00:00,0.0,0.7495069033531092,0.9634954719447298,3.053957631175042
ADANIENT,2024-08-23T05:47:00+00:00,0.0,0.9374999999999394,0.6661303684848775,3.42342540254598
ADANIENT,2024-08-23T06:48:00+00:00,0.0,0.807339449541398,0.895564537479923,4.007636334543431
ADANIENT,2024-08-23T07:49:00+00:00,0.0,0.8141592920353148,0.3574497939138823,8.32556918230911
ADANIENT,2024-08-23T08:50:00+00:00,0.0,0.9883720930231867,1.1088796711649995,5.820227590152527
ADANIENT,2024-08-23T09:51:00+00:00,0.0,1.4132762312632858,0.8396458636493451,3.769281580055778
ADANIENT,2024-08-26T04:37:00+00:00,0.0,0.77455048409398,0.734339477936947,0.6631412060559922
ADANIENT,2024-08-26T05:38:00+00:00,0.04379,0.6399999999999907,0.6375969832256946,4.578709082670002
ADANIENT,2024-08-26T06:19:00+00:00,0.020108,0.7580174927113397,0.9639591769426682,3.1483927089935446
ADANIENT,2024-08-26T07:20:00+00:00,0.0,0.7567567567567426,0.7447953728538326,2.5467784625995957
ADANIENT,2024-08-26T08:21:00+00:00,0.026922,1.1464968152865271,1.0290582831576192,1.5741547050965605
ADANIENT,2024-08-26T09:22:00+00:00,0.0,0.8203124999999528,0.29204900088499697,3.386666073614157
ADANIENT,2024-08-27T04:08:00+00:00,0.0,1.2371134020618475,3.1839928974236718,0.5835094561966188
ADANIENT,2024-08-27T04:47:00+00:00,0.0,2.795698924731193,2.782261519217259,1.3441248788236817
ADANIENT,2024-08-27T05:48:00+00:00,0.0,0.8866995073892443,0.7042883180301935,0.06227840689082442
ADANIENT,2024-08-27T06:49:00+00:00,0.0,0.5882352941177257,0.8764106444290614,0.6843896513949015
ADANIENT,2024-08-27T07:50:00+00:00,0.0,0.8270676691728526,0.6911224641903704,1.5661090719687694
ADANIENT,2024-08-27T08:51:00+00:00,0.0,2.946175637393422,3.373009125432183,1.1487316712353575
ADANIENT,2024-08-27T09:52:00+00:00,0.020184,0.9677419354837054,0.7484462760477251,6.728479000253183
ADANIENT,2024-08-28T04:38:00+00:00,0.040554,1.2891986062719007,1.8070570815777727,0.04000192082359324
ADANIENT,2024-08-28T05:39:00+00:00,0.0,1.1945392491467597,0.8212735691579696,1.3135862211095497
ADANIENT,2024-08-28T06:40:00+00:00,0.0,0.613026819923323,0.9207857301768023,1.3396595452949407
ADANIENT,2024-08-28T07:41:00+00:00,0.0,0.7480314960628798,0.641961549178044,3.4543363443473467
ADANIENT,2024-08-28T08:42:00+00:00,0.0,1.060240963855392,0.8509900475084093,2.576461890659884
ADANIENT,2024-08-28T09:43:00+00:00,0.034041,0.5970149253731838,0.48513180394856653,6.718441149341064
ADANIENT,2024-08-29T04:29:00+00:00,0.0,2.002902757619762,1.8368916589311763,1.3155534277042809
ADANIENT,2024-08-29T05:30:00+00:00,0.003438,0.9846153846154686,0.6996010421755414,5.23518462526878
ADANIENT,2024-08-29T06:31:00+00:00,0.0,0.743494423791819,0.6827875898084628,11.74506094636672
ADANIENT,2024-08-29T06:52:00+00:00,0.109713,5.586776859504121,7.6480643803913315,0.1606255145126585
ADANIENT,2024-08-29T07:13:00+00:00,0.0,1.2658227848101253,0.859558788794936,2.3829307525467645
ADANIENT,2024-08-29T08:14:00+00:00,0.030883,0.797799174690536,0.6550639008413076,2.480450660985628
ADANIENT,2024-08-29T09:15:00+00:00,0.0,0.6676342525398328,0.07637873448556956,5.971324836555058
ADANIENT,2024-08-29T09:26:00+00:00,0.003427,1.7236662106702636,1.3503741169585752,0.7088164586078775
ADANIENT,2024-08-29T09:34:00+00:00,0.047715,0.7170294494237591,1.049474687759003,7.049709350730289
ADANIENT,2024-08-30T04:20:00+00:00,0.0,0.45169385194484485,0.1858424021087664,1.8896217512967581
ADANIENT,2024-08-30T05:21:00+00:00,0.0,0.8888888888887642,0.8288405711238817,1.6292541181097522
ADANIENT,2024-08-30T06:22:00+00:00,0.0,0.4545454545455485,0.2625881695649137,5.240547756486025
ADANIENT,2024-08-30T07:23:00+00:00,0.0,1.1538461538461133,0.6711591515535255,3.890652367928245
ADANIENT,2024-08-30T08:24:00+00:00,0.003423,0.39800995024881247,0.5301144848183176,14.477971926890069
ADANIENT,2024-08-30T08:59:00+00:00,0.027216,3.4442270058708266,6.855586225184721,1.359397244325798
ADANIENT,2024-08-30T09:32:00+00:00,0.003429,2.5291828793773825,5.527115217414077,1.383366573375357
ADANIENT,2024-08-30T09:53:00+00:00,0.0,0.3759398496240598,0.9189054346773247,0.42352063135922435
ADANIPORTS,2024-08-01T04:22:00+00:00,0.025124,1.1452991452991874,0.4174951892238615,0.25215070251569993
ADANIPORTS,2024-08-01T05:23:00+00:00,0.031575,1.3052208835341257,1.0592610214481575,2.5305672957014256
ADANIPORTS,2024-08-01T06:24:00+00:00,0.0,0.9433962264150908,1.3257592027833855,6.4310634582414945
ADANIPORTS,2024-08-01T07:25:00+00:00,0.037977,1.9328307059629686,3.4320372352045974,1.0178794877732709
ADANIPORTS,2024-08-01T07:27:00+00:00,0.069307,2.4761904761904976,3.4416717433205735,0.016364955881486294
ADANIPORTS,2024-08-01T07:31:00+00:00,0.072949,1.8264379414732852,1.557047180945716,1.098014267221875
ADANIPORTS,2024-08-01T07:33:00+00:00,0.018843,1.437965804471723,2.6455869399692324,0.6642590759378865
ADANIPORTS,2024-08-01T08:34:00+00:00,0.040926,0.8868778280543225,0.9246847792407904,0.22009846875186018
ADANIPORTS,2024-08-01T09:35:00+00:00,0.003141,0.5852842809364575,0.5876077000783273,2.3255476580813723
ADANIPORTS,2024-08-02T03:45:00+00:00,0.080072,5.398009950248777,4.929199095412577,0.0
ADANIPORTS,2024-08-02T03:50:00+00:00,0.044603,1.6164263870685884,1.1647592712050199,0.8628371472957312
ADANIPORTS,2024-08-02T04:16:00+00:00,0.035443,0.7708779443254927,1.9647608738677764,3.713420227043643
ADANIPORTS,2024-08-02T04:23:00+00:00,0.041563,1.2903225806451415,1.310346233009313,0.5441963741617354
ADANIPORTS,2024-08-02T04:46:00+00:00,0.0,0.970212765957412,1.0200103909189666,5.20718254685084
ADANIPORTS,2024-08-02T05:26:00+00:00,0.028243,1.9675262655205559,4.693708882938279,5.1463252900526015
ADANIPORTS,2024-08-02T06:27:00+00:00,0.0,0.7999999999999904,0.7373807640629318,13.5475167823973
ADANIPORTS,2024-08-02T08:59:00+00:00,0.031456,0.8474576271186571,0.6706433633978568,9.930910657853564
ADANIPORTS,2024-08-05T03:45:00+00:00,0.199318,5.243152599217421,4.815156049341989,0.0
ADANIPORTS,2024-08-05T03:51:00+00:00,0.048804,0.907944514501903,2.0167411315067016,2.245625579811055
ADANIPORTS,2024-08-05T04:14:00+00:00,0.032316,0.9242871189773868,0.8349935003499811,1.4964699759291693
ADANIPORTS,2024-08-05T04:29:00+00:00,0.006433,0.6801736613603196,1.1300397089939422,5.523755476261885
ADANIPORTS,2024-08-05T05:05:00+00:00,0.038929,1.1240721102863513,2.9506841387292795,0.5364532327103853
ADANIPORTS,2024-08-05T05:27:00+00:00,0.039317,1.6632016632016584,1.3480861462151468,3.8676880685907236
ADANIPORTS,2024-08-05T05:54:00+00:00,0.0,0.9942363112392082,1.1785610386350802,7.538248779622606
ADANIPORTS,2024-08-05T06:55:00+00:00,0.006652,1.3176007866273018,1.0890096502903421,7.356278870531251
ADANIPORTS,2024-08-05T07:21:00+00:00,0.040415,2.040185471406462,1.6700089359062167,5.32035180187567
ADANIPORTS,2024-08-05T08:22:00+00:00,0.0,0.6444683136412435,0.5580369330901704,10.333220867194541
ADANIPORTS,2024-08-05T09:23:00+00:00,0.036767,1.3449023861171718,1.5372373539034745,4.748054984618057
ADANIPORTS,2024-08-06T03:45:00+00:00,0.081343,5.493050959629404,6.674392982831708,0.0
ADANIPORTS,2024-08-06T04:46:00+00:00,0.049036,0.8979591836733868,0.34313702315158445,1.5907733678236038
ADANIPORTS,2024-08-06T05:47:00+00:00,0.016393,0.5232558139535434,0.3603452140775611,0.1765994994540479
ADANIPORTS,2024-08-06T06:48:00+00:00,0.0,1.3744075829383933,1.1331213475421107,1.2229328639849153
ADANIPORTS,2024-08-06T07:49:00+00:00,0.0,1.9533527696792499,1.1374739373278342,0.26625879467104896
ADANIPORTS,2024-08-06T08:49:00+00:00,0.0,0.7763023493360935,1.8017923282741537,11.592320049304334
ADANIPORTS,2024-08-06T09:50:00+00:00,0.020091,0.9062170706006697,2.5478470333041714,10.901035033652104
ADANIPORTS,2024-08-07T03:45:00+00:00,0.046104,2.992805755395644,2.774135735509126,0.0
ADANIPORTS,2024-08-07T04:46:00+00:00,0.055498,0.8590102707749641,0.5977772834746217,3.27094526401253
ADANIPORTS,2024-08-07T05:47:00+00:00,0.0,0.9134615384615792,0.6375252755163616,2.876698274227746
ADANIPORTS,2024-08-07T07:25:00+00:00,0.0,0.7407407407408259,0.5307290520122476,2.020005442010268
ADANIPORTS,2024-08-07T08:26:00+00:00,0.0,1.058601134215568,1.1289725453518051,0.4089510519783283
ADANIPORTS,2024-08-07T09:40:00+00:00,0.022659,3.589743589743607,7.312038325996714,1.9744115843281136
ADANIPORTS,2024-08-08T04:24:00+00:00,0.022734,0.8959156785243917,1.4057047136010423,1.2551563701039719
ADANIPORTS,2024-08-08T05:26:00+00:00,0.019392,1.295938104448712,0.6804742590451314,0.8193401895059602
ADANIPORTS,2024-08-08T06:27:00+00:00,0.042037,1.125401929260437,0.6862473446014593,0.945943816243016
ADANIPORTS,2024-08-08T07:06:00+00:00,0.0,0.7999999999999884,1.2251865902437014,6.788476983058172
ADANIPORTS,2024-08-08T07:29:00+00:00,0.042235,1.4814814814814143,4.080271246244177,2.4803543882667496
ADANIPORTS,2024-08-08T08:00:00+00:00,0.039313,1.7431192660550014,2.6810894966875605,4.43509131980937
ADANIPORTS,2024-08-08T08:46:00+00:00,0.009768,1.8676122931442014,3.476297968397291,1.4548816318234243
ADANIPORTS,2024-08-08T09:33:00+00:00,0.0,1.3723284589426104,3.526145528887674,5.7339564813946815
ADANIPORTS,2024-08-09T03:45:00+00:00,0.01302,4.003813155386131,1.6482983336727481,0.0
ADANIPORTS,2024-08-09T04:46:00+00:00,0.042577,1.195335276967913,0.48180887919024545,1.940141695208516
ADANIPORTS,2024-08-09T05:47:00+00:00,0.003282,0.5594405594406617,0.2407578400191512,8.464169342815891
ADANIPORTS,2024-08-09T06:48:00+00:00,0.0,1.8691588785047446,1.3809868625219819,2.3281089610100025
ADANIPORTS,2024-08-09T07:49:00+00:00,0.013073,0.8536585365855089,0.5124919923126201,1.7756963290166778
ADANIPORTS,2024-08-09T08:50:00+00:00,0.003266,0.8034433285509921,0.27299323296904593,1.5200646966251419
ADANIPORTS,2024-08-09T09:51:00+00:00,0.0,1.1709601873535975,1.0406292792232044,3.514213504795225
ADANIPORTS,2024-08-12T03:45:00+00:00,0.121017,5.977421271538933,14.431561056265087,0.0
ADANIPORTS,2024-08-12T03:47:00+00:00,0.140546,3.541842772612006,3.651518816914895,0.9575278908625657
ADANIPORTS,2024-08-12T03:49:00+00:00,0.006732,1.8306188925081346,2.8020959802878687,0.38612600681995035
ADANIPORTS,2024-08-12T03:51:00+00:00,0.023292,1.0501193317422508,1.568338917752066,1.71851839202963
ADANIPORTS,2024-08-12T05:54:00+00:00,0.0,1.3203463203462993,1.9131450685456637,6.060485505549446
ADANIPORTS,2024-08-12T06:55:00+00:00,0.043194,1.6181229773462853,4.323510469791648,3.4392525805977128
ADANIPORTS,2024-08-12T07:56:00+00:00,0.0,0.9771986970684025,0.4754670004216557,0.6838762594058304
ADANIPORTS,2024-08-12T08:07:00+00:00,0.033212,1.9753086419753174,3.3290155440414506,2.699709021757248
ADANIPORTS,2024-08-12T09:08:00+00:00,0.0,0.6081081081081714,0.3714278298336232,12.92141452728372
ADANIPORTS,2024-08-13T03:46:00+00:00,0.03634,2.6570915619389783,1.9180190097416048,0.1850031539972715
ADANIPORTS,2024-08-13T04:00:00+00:00,0.036714,1.188811188811185,1.279139518047368,2.1479225139923717
ADANIPORTS,2024-08-13T04:11:00+00:00,0.0,1.6798418972332048,1.9956641037982286,0.2441819209324796
ADANIPORTS,2024-08-13T04:54:00+00:00,0.030158,1.719833564493721,1.4850431561108266,4.063700738814108
ADANIPORTS,2024-08-13T05:16:00+00:00,0.013326,1.1640211640211826,1.966268446943078,1.3201176553116818
ADANIPORTS,2024-08-13T06:17:00+00:00,0.003325,1.0862619808305485,1.366392843318567,0.18670598893685797
ADANIPORTS,2024-08-13T07:18:00+00:00,0.006708,3.0499325236167683,5.744200793381604,2.1225734031561267
ADANIPORTS,2024-08-13T08:19:00+00:00,0.0,0.9369369369368965,1.029042667622804,8.288342673706781
ADANIPORTS,2024-08-13T09:20:00+00:00,0.0,0.5847953216374262,1.542890165847063,16.899892589921137
ADANIPORTS,2024-08-14T03:59:00+00:00,0.003411,1.371280724450179,3.092782607749475,0.9731459701254022
ADANIPORTS,2024-08-14T05:00:00+00:00,0.023891,1.0119840213049702,0.4139941690962099,1.1707006858978912
ADANIPORTS,2024-08-14T06:01:00+00:00,0.0,1.0277777777777404,1.0428087834396813,5.402723834112117
ADANIPORTS,2024-08-14T07:02:00+00:00,0.0,1.136023916293012,1.236317582848355,4.439576177238046
ADANIPORTS,2024-08-14T08:03:00+00:00,0.006847,1.0256410256411452,0.46075818791369383,2.1377838645141747
ADANIPORTS,2024-08-14T09:04:00+00:00,0.006845,1.3015873015872539,1.30439761795694,0.48303260335549575
ADANIPORTS,2024-08-16T03:45:00+00:00,0.033924,3.7470167064438624,1.7739353914296843,0.0
ADANIPORTS,2024-08-16T04:46:00+00:00,0.0,1.132530120481981,0.7890512120725638,1.701059423886903
ADANIPORTS,2024-08-16T05:47:00+00:00,0.0,0.9911504424779325,0.7852112051377579,5.927493289067607
ADANIPORTS,2024-08-16T06:14:00+00:00,0.0,0.9792843691148367,0.976439769858417,0.860862316982438
ADANIPORTS,2024-08-16T07:15:00+00:00,0.0,0.6295399515739144,0.28702935184486533,9.674059307323985
ADANIPORTS,2024-08-16T07:56:00+00:00,0.037066,1.5072463768115614,1.172031076581576,5.746228626301331
ADANIPORTS,2024-08-16T08:37:00+00:00,0.023453,0.9538461538462658,1.851697517326081,13.771655177648688
ADANIPORTS,2024-08-19T04:04:00+00:00,0.006675,0.6287170773152506,0.9454251420290463,1.746537363494609
ADANIPORTS,2024-08-19T05:05:00+00:00,0.006698,1.0603290676416923,0.5805245763655944,3.812458306405623
ADANIPORTS,2024-08-19T06:06:00+00:00,0.0,1.0482180293501089,0.4466901477994667,1.9714444628152705
ADANIPORTS,2024-08-19T07:07:00+00:00,0.006693,1.282051282051267,0.8278244297540349,2.304248234175975
ADANIPORTS,2024-08-19T08:08:00+00:00,0.033535,2.0481927710843473,4.979260829938806,3.15332197433147
ADANIPORTS,2024-08-19T09:09:00+00:00,0.020101,1.0638297872340452,0.5688435439626546,3.299875332372494
ADANIPORTS,2024-08-20T03:45:00+00:00,0.066704,6.233128834355816,1.9945911624297439,0.0
ADANIPORTS,2024-08-20T04:46:00+00:00,0.020053,1.2216404886562109,1.6043385680063882,0.28272168542896126
ADANIPORTS,2024-08-20T05:47:00+00:00,0.0,0.7852193995380436,1.6132128553933736,1.0588880535119973
ADANIPORTS,2024-08-20T06:48:00+00:00,0.0,0.9809264305178029,0.09547123623011015,0.7000296452380502
