trade_id,symbol,side,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,quantity,entry_cost,exit_cost,gross_pnl,net_pnl,exit_reason,same_session,total_cost,cost_to_gross_ratio,entry_ist,exit_ist,entry_hour_ist,hold_minutes
91_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-03T04:16:00+00:00,2023-10-03T05:16:00+00:00,3192.0,3181.0,1,1.865724,1.0640444999999998,11.0,8.0702315,TIME_EXIT,True,2.9297684999999998,0.2663425909090909,2023-10-03T09:46:00+05:30,2023-10-03T10:46:00+05:30,9,60.0
79_COALINDIA_exit,COALINDIA,SHORT,-1,2023-10-03T04:43:00+00:00,2023-10-03T05:04:00+00:00,271.75,272.6121778289223,19,3.0179196249999998,1.7325866961917153,-16.381378749523947,-21.13188507071566,STOP_HIT,True,4.750506321191715,0.28999429131261417,2023-10-03T10:13:00+05:30,2023-10-03T10:34:00+05:30,10,21.0
125_DRREDDY_exit,DRREDDY,SHORT,-1,2023-10-03T04:50:00+00:00,2023-10-03T05:50:00+00:00,1102.6,1099.4,4,2.5778787999999997,1.4709972,12.799999999999272,8.751123999999272,TIME_EXIT,True,4.048876,0.316318437500018,2023-10-03T10:20:00+05:30,2023-10-03T11:20:00+05:30,10,60.0
134_M&M_exit,M&M,SHORT,-1,2023-10-03T04:59:00+00:00,2023-10-03T05:59:00+00:00,1552.0,1541.6,3,2.721432,1.5469955999999996,31.200000000000273,26.931572400000274,TIME_EXIT,True,4.2684276,0.13680857692307571,2023-10-03T10:29:00+05:30,2023-10-03T11:29:00+05:30,10,60.0
134_SBIN_exit,SBIN,SHORT,-1,2023-10-03T04:59:00+00:00,2023-10-03T05:59:00+00:00,593.6,594.15,8,2.7756736,1.5899454,-4.399999999999636,-8.765618999999637,TIME_EXIT,True,4.365619000000001,0.9921861363637186,2023-10-03T10:29:00+05:30,2023-10-03T11:29:00+05:30,10,60.0
140_INFY_exit,INFY,SHORT,-1,2023-10-03T05:05:00+00:00,2023-10-03T06:05:00+00:00,1395.1,1397.2,3,2.4463078499999997,1.4020902,-6.300000000000409,-10.14839805000041,TIME_EXIT,True,3.8483980499999997,0.6108568333332935,2023-10-03T10:35:00+05:30,2023-10-03T11:35:00+05:30,10,60.0
95_ETERNAL_exit,ETERNAL,LONG,1,2023-10-03T05:18:00+00:00,2023-10-03T05:20:00+00:00,103.1,102.75838597837934,51,1.7588344499999997,3.0631761068224987,-17.422315102653513,-22.24432565947601,STOP_HIT,True,4.822010556822498,0.2767720896109886,2023-10-03T10:48:00+05:30,2023-10-03T10:50:00+05:30,10,2.0
106_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-03T05:21:00+00:00,2023-10-03T05:31:00+00:00,3177.55,3187.927401042025,1,1.857277975,1.0663617156485572,-10.377401042024758,-13.301040732673316,STOP_HIT,True,2.923639690648557,0.28173139679278686,2023-10-03T10:51:00+05:30,2023-10-03T11:01:00+05:30,10,10.0
167_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-03T05:32:00+00:00,2023-10-03T06:32:00+00:00,3190.75,3193.75,1,1.864993375,1.068309375,-3.0,-5.93330275,TIME_EXIT,True,2.93330275,0.9777675833333334,2023-10-03T11:02:00+05:30,2023-10-03T12:02:00+05:30,11,60.0
187_DRREDDY_exit,DRREDDY,SHORT,-1,2023-10-03T05:52:00+00:00,2023-10-03T06:52:00+00:00,1099.2,1095.3,4,2.5699296,1.4655113999999998,15.600000000000364,11.564559000000363,TIME_EXIT,True,4.035441,0.25868211538460933,2023-10-03T11:22:00+05:30,2023-10-03T12:22:00+05:30,11,60.0
195_M&M_exit,M&M,SHORT,-1,2023-10-03T06:00:00+00:00,2023-10-03T07:00:00+00:00,1541.8,1537.55,3,2.7035462999999997,1.5429314249999997,12.75,8.503522275000002,TIME_EXIT,True,4.246477724999999,0.3330570764705882,2023-10-03T11:30:00+05:30,2023-10-03T12:30:00+05:30,11,60.0
195_SBIN_exit,SBIN,SHORT,-1,2023-10-03T06:00:00+00:00,2023-10-03T07:00:00+00:00,594.15,595.15,8,2.7782454,1.5926213999999999,-8.0,-12.3708668,TIME_EXIT,True,4.3708668,0.54635835,2023-10-03T11:30:00+05:30,2023-10-03T12:30:00+05:30,11,60.0
201_BEL_exit,BEL,SHORT,-1,2023-10-03T06:06:00+00:00,2023-10-03T07:06:00+00:00,138.85,138.6,37,3.0028395249999997,1.7153828999999998,9.25,4.5317775750000004,TIME_EXIT,True,4.7182224249999996,0.5100781,2023-10-03T11:36:00+05:30,2023-10-03T12:36:00+05:30,11,60.0
222_TITAN_exit,TITAN,LONG,1,2023-10-03T06:48:00+00:00,2023-10-03T07:27:00+00:00,3179.65,3207.39666505682,1,1.063592925,1.874723350725711,27.746665056819893,24.808348781094182,TARGET_HIT,True,2.938316275725711,0.10589799782094887,2023-10-03T12:18:00+05:30,2023-10-03T12:57:00+05:30,12,39.0
248_DRREDDY_exit,DRREDDY,SHORT,-1,2023-10-03T06:53:00+00:00,2023-10-03T07:53:00+00:00,1095.3,1094.1,4,2.5608113999999995,1.4639057999999998,4.800000000000182,0.7752828000001826,TIME_EXIT,True,4.0247171999999996,0.8384827499999681,2023-10-03T12:23:00+05:30,2023-10-03T13:23:00+05:30,12,60.0
256_M&M_exit,M&M,SHORT,-1,2023-10-03T07:01:00+00:00,2023-10-03T08:01:00+00:00,1537.55,1537.25,3,2.6960939249999996,1.5426303749999999,0.8999999999998636,-3.338724300000136,TIME_EXIT,True,4.2387242999999994,4.70969366666738,2023-10-03T12:31:00+05:30,2023-10-03T13:31:00+05:30,12,60.0
225_BEL_exit,BEL,SHORT,-1,2023-10-03T07:07:00+00:00,2023-10-03T07:30:00+00:00,138.65,139.05638545974972,34,2.75539145,1.5814882718337335,-13.817105631490278,-18.153985353324014,STOP_HIT,True,4.336879721833734,0.3138775831567533,2023-10-03T12:37:00+05:30,2023-10-03T13:00:00+05:30,12,23.0
268_LT_exit,LT,LONG,1,2023-10-03T07:13:00+00:00,2023-10-03T08:13:00+00:00,3041.35,3050.1,1,1.0173315749999998,1.7827834499999997,8.75,5.949884975,TIME_EXIT,True,2.8001150249999993,0.32001314571428563,2023-10-03T12:43:00+05:30,2023-10-03T13:43:00+05:30,12,60.0
283_TITAN_exit,TITAN,LONG,1,2023-10-03T07:28:00+00:00,2023-10-03T08:28:00+00:00,3204.85,3208.0,1,1.0720223249999998,1.875076,3.150000000000091,0.20290167500009115,TIME_EXIT,True,2.947098325,0.9355867698412428,2023-10-03T12:58:00+05:30,2023-10-03T13:58:00+05:30,12,60.0
298_BAJFINANCE_exit,BAJFINANCE,LONG,1,2023-10-03T07:43:00+00:00,2023-10-03T08:43:00+00:00,791.0,793.5,5,1.3229475,2.31900375,12.5,8.85804875,TIME_EXIT,True,3.64195125,0.2913561,2023-10-03T13:13:00+05:30,2023-10-03T14:13:00+05:30,13,60.0
309_DRREDDY_exit,DRREDDY,SHORT,-1,2023-10-03T07:54:00+00:00,2023-10-03T08:54:00+00:00,1094.1,1095.0,3,1.9185043499999996,1.0988324999999999,-2.700000000000273,-5.717336850000272,TIME_EXIT,True,3.0173368499999995,1.1175321666665536,2023-10-03T13:24:00+05:30,2023-10-03T14:24:00+05:30,13,60.0
277_M&M_exit,M&M,SHORT,-1,2023-10-03T08:04:00+00:00,2023-10-03T08:22:00+00:00,1537.7,1542.8807837797658,2,1.7975713,1.0321872443486633,-10.361567559531522,-13.191326103880185,STOP_HIT,True,2.829758544348663,0.2731013939821867,2023-10-03T13:34:00+05:30,2023-10-03T13:52:00+05:30,13,18.0
329_LT_exit,LT,LONG,1,2023-10-03T08:14:00+00:00,2023-10-03T09:14:00+00:00,3050.1,3070.0,1,1.0202584499999998,1.794415,19.90000000000009,17.08532655000009,TIME_EXIT,True,2.81467345,0.14144087688442145,2023-10-03T13:44:00+05:30,2023-10-03T14:44:00+05:30,13,60.0
338_M&M_exit,M&M,SHORT,-1,2023-10-03T08:23:00+00:00,2023-10-03T09:23:00+00:00,1541.95,1538.7,2,1.80253955,1.0293903,6.5,3.6680701499999993,TIME_EXIT,True,2.83192985,0.43568151538461536,2023-10-03T13:53:00+05:30,2023-10-03T14:53:00+05:30,13,60.0
296_TITAN_exit,TITAN,LONG,1,2023-10-03T08:29:00+00:00,2023-10-03T08:41:00+00:00,3208.0,3197.423933660141,1,1.073076,1.8688942892243523,-10.576066339859153,-13.518036629083506,STOP_HIT,True,2.9419702892243524,0.2781724503879702,2023-10-03T13:59:00+05:30,2023-10-03T14:11:00+05:30,13,12.0
357_TITAN_exit,TITAN,LONG,1,2023-10-03T08:42:00+00:00,2023-10-03T09:42:00+00:00,3197.6,3199.55,1,1.0695971999999998,1.870136975,1.9500000000002728,-0.989734174999727,TIME_EXIT,True,2.939734175,1.507555987179276,2023-10-03T14:12:00+05:30,2023-10-03T15:12:00+05:30,14,60.0
359_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-03T08:44:00+00:00,2023-10-03T09:44:00+00:00,3175.15,3167.35,1,1.855875175,1.0594785749999998,7.800000000000182,4.884646250000182,TIME_EXIT,True,2.9153537499999995,0.3737633012820425,2023-10-03T14:14:00+05:30,2023-10-03T15:14:00+05:30,14,60.0
371_DRREDDY_exit,DRREDDY,SHORT,-1,2023-10-03T08:56:00+00:00,2023-10-03T09:56:00+00:00,1095.0,1091.8,4,2.56011,1.4608283999999998,12.800000000000182,8.779061600000182,TIME_EXIT,True,4.0209383999999995,0.3141358124999955,2023-10-03T14:26:00+05:30,2023-10-03T15:26:00+05:30,14,60.0
340_LT_exit,LT,LONG,1,2023-10-03T09:15:00+00:00,2023-10-03T09:25:00+00:00,3070.0,3059.9252332708475,1,1.026915,1.78852629884681,-10.074766729152543,-12.890208027999353,STOP_HIT,True,2.8154412988468103,0.27945473821244854,2023-10-03T14:45:00+05:30,2023-10-03T14:55:00+05:30,14,10.0
eod_flatten_BAJFINANCE_375,BAJFINANCE,LONG,1,2023-10-03T09:24:00+00:00,2023-10-03T09:59:00+00:00,795.0,797.0,5,1.3296374999999998,2.3292325,10.0,6.34113,EOD_FLATTENING,True,3.6588699999999994,0.36588699999999996,2023-10-03T14:54:00+05:30,2023-10-03T15:29:00+05:30,14,35.0
eod_flatten_LT_375,LT,LONG,1,2023-10-03T09:26:00+00:00,2023-10-03T09:59:00+00:00,3059.75,3074.0,1,1.0234863749999998,1.7967529999999998,14.25,11.429760625,EOD_FLATTENING,True,2.820239375,0.1979115350877193,2023-10-03T14:56:00+05:30,2023-10-03T15:29:00+05:30,14,33.0
365_TITAN_exit,TITAN,LONG,1,2023-10-03T09:43:00+00:00,2023-10-03T09:50:00+00:00,3199.5,3188.740922568984,1,1.07023275,1.863819069241571,-10.759077431016067,-13.693129250257638,STOP_HIT,True,2.9340518192415708,0.27270477771480117,2023-10-03T15:13:00+05:30,2023-10-03T15:20:00+05:30,15,7.0
eod_flatten_ASIANPAINT_375,ASIANPAINT,SHORT,-1,2023-10-03T09:45:00+00:00,2023-10-03T09:59:00+00:00,3166.9,3167.5,1,1.85105305,1.05952875,-0.599999999999909,-3.510581799999909,EOD_FLATTENING,True,2.9105818,4.850969666667402,2023-10-03T15:15:00+05:30,2023-10-03T15:29:00+05:30,15,14.0
eod_flatten_KOTAKBANK_375,KOTAKBANK,SHORT,-1,2023-10-03T09:51:00+00:00,2023-10-03T09:59:00+00:00,345.1,346.0,13,2.62224235,1.504581,-11.699999999999704,-15.826823349999705,EOD_FLATTENING,True,4.1268233500000004,0.35271994444445337,2023-10-03T15:21:00+05:30,2023-10-03T15:29:00+05:30,15,8.0
eod_flatten_DRREDDY_375,DRREDDY,SHORT,-1,2023-10-03T09:59:00+00:00,2023-10-03T09:59:00+00:00,1091.5,1091.6,4,2.551927,1.4605607999999997,-0.3999999999996362,-4.412487799999636,EOD_FLATTENING,True,4.0124878,10.031219500009122,2023-10-03T15:29:00+05:30,2023-10-03T15:29:00+05:30,15,0.0
3_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-04T03:46:00+00:00,2023-10-04T03:48:00+00:00,3159.45,3170.3065698758373,1,1.8466985249999999,1.0604675476234675,-10.856569875837522,-13.76373594846099,STOP_HIT,True,2.9071660726234674,0.26777942811326455,2023-10-04T09:16:00+05:30,2023-10-04T09:18:00+05:30,9,2.0
4_DRREDDY_exit,DRREDDY,SHORT,-1,2023-10-04T03:46:00+00:00,2023-10-04T03:49:00+00:00,1089.8,1092.5462069971206,4,2.5479524,1.4618268249621473,-10.98482798848272,-14.994607213444867,STOP_HIT,True,4.009779224962147,0.3650288588192993,2023-10-04T09:16:00+05:30,2023-10-04T09:19:00+05:30,9,3.0
5_INDIGO_exit,INDIGO,SHORT,-1,2023-10-04T03:46:00+00:00,2023-10-04T03:50:00+00:00,2407.15,2385.795987799147,1,1.406979175,0.7980487579188146,21.35401220085305,19.148984267934235,TARGET_HIT,True,2.2050279329188145,0.10326059160117593,2023-10-04T09:16:00+05:30,2023-10-04T09:20:00+05:30,9,4.0
61_KOTAKBANK_exit,KOTAKBANK,SHORT,-1,2023-10-04T03:46:00+00:00,2023-10-04T04:46:00+00:00,342.7,342.7,13,2.6040059499999995,1.4902309499999997,0.0,-4.094236899999999,TIME_EXIT,True,4.094236899999999,,2023-10-04T09:16:00+05:30,2023-10-04T10:16:00+05:30,9,60.0
61_SBIN_exit,SBIN,SHORT,-1,2023-10-04T03:46:00+00:00,2023-10-04T04:46:00+00:00,599.3,593.8034553996581,7,2.4520359499999995,1.3903907908182993,38.475812202392945,34.63338546157464,TARGET_HIT,True,3.842426740818299,0.0998660332524267,2023-10-04T09:16:00+05:30,2023-10-04T10:16:00+05:30,9,60.0
7_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T03:50:00+00:00,2023-10-04T03:52:00+00:00,102.85,103.22583621580812,48,2.8855595999999997,1.657394026281015,-18.040138358789818,-22.583091985070833,STOP_HIT,True,4.542953626281014,0.2518247663032762,2023-10-04T09:20:00+05:30,2023-10-04T09:22:00+05:30,9,2.0
17_MAXHEALTH_exit,MAXHEALTH,SHORT,-1,2023-10-04T03:50:00+00:00,2023-10-04T04:02:00+00:00,578.35,572.4784219686867,8,2.7043646,1.5319522571882054,46.97262425050667,42.73630739331847,TARGET_HIT,True,4.236316857188205,0.0901869317455158,2023-10-04T09:20:00+05:30,2023-10-04T09:32:00+05:30,9,12.0
56_M&M_exit,M&M,SHORT,-1,2023-10-04T03:51:00+00:00,2023-10-04T04:41:00+00:00,1513.15,1518.780686839327,3,2.6533085250000004,1.5240964192432644,-16.89206051798078,-21.069465462224045,STOP_HIT,True,4.177404944243265,0.24729990398723825,2023-10-04T09:21:00+05:30,2023-10-04T10:11:00+05:30,9,50.0
14_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T03:53:00+00:00,2023-10-04T03:59:00+00:00,103.2,103.52389302501189,51,3.0763403999999994,1.7660658530601903,-16.51854427560609,-21.36095052866628,STOP_HIT,True,4.84240625306019,0.29314969722914735,2023-10-04T09:23:00+05:30,2023-10-04T09:29:00+05:30,9,6.0
54_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T04:00:00+00:00,2023-10-04T04:39:00+00:00,103.5,102.58365239239484,51,3.08528325,1.7500258179880597,46.733727987863205,41.89841891987514,TARGET_HIT,True,4.835309067988059,0.10346508348839181,2023-10-04T09:30:00+05:30,2023-10-04T10:09:00+05:30,9,39.0
24_NTPC_exit,NTPC,SHORT,-1,2023-10-04T04:03:00+00:00,2023-10-04T04:09:00+00:00,233.4,234.21405101099847,22,3.0012906,1.7235812013899376,-17.909122241966315,-22.633994043356253,STOP_HIT,True,4.724871801389938,0.2638248674364498,2023-10-04T09:33:00+05:30,2023-10-04T09:39:00+05:30,9,6.0
47_TITAN_exit,TITAN,LONG,1,2023-10-04T04:12:00+00:00,2023-10-04T04:32:00+00:00,3193.25,3182.630567179509,1,1.0681421249999998,1.8602475665164229,-10.619432820491056,-13.547822512007478,STOP_HIT,True,2.928389691516423,0.27575763612025095,2023-10-04T09:42:00+05:30,2023-10-04T10:02:00+05:30,9,20.0
108_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-04T04:33:00+00:00,2023-10-04T05:33:00+00:00,3162.15,3169.9,1,1.8482766750000001,1.06033155,-7.75,-10.658608225000002,TIME_EXIT,True,2.908608225,0.3753042870967742,2023-10-04T10:03:00+05:30,2023-10-04T11:03:00+05:30,10,60.0
115_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T04:40:00+00:00,2023-10-04T05:40:00+00:00,102.65,102.5,50,2.99994625,1.7143125,7.500000000000284,2.7857412500002843,TIME_EXIT,True,4.71425875,0.6285678333333095,2023-10-04T10:10:00+05:30,2023-10-04T11:10:00+05:30,10,60.0
67_M&M_exit,M&M,SHORT,-1,2023-10-04T04:43:00+00:00,2023-10-04T04:52:00+00:00,1516.15,1521.2366531575087,3,2.6585690250000003,1.5265609814435597,-15.259959472525907,-19.445089478969464,STOP_HIT,True,4.1851300064435595,0.2742556435997412,2023-10-04T10:13:00+05:30,2023-10-04T10:22:00+05:30,10,9.0
93_INFY_exit,INFY,LONG,1,2023-10-04T04:47:00+00:00,2023-10-04T05:18:00+00:00,1396.1,1391.4907080697167,3,1.4009863499999997,2.439978956600248,-13.827875790849703,-17.66884109744995,STOP_HIT,True,3.8409653066002476,0.2777697286767591,2023-10-04T10:17:00+05:30,2023-10-04T10:48:00+05:30,10,31.0
107_KOTAKBANK_exit,KOTAKBANK,SHORT,-1,2023-10-04T04:49:00+00:00,2023-10-04T05:32:00+00:00,342.9,343.97035340490976,14,2.8059506999999995,1.610813164995192,-14.984947668736936,-19.40171153373213,STOP_HIT,True,4.4167638649951915,0.2947466993301469,2023-10-04T10:19:00+05:30,2023-10-04T11:02:00+05:30,10,43.0
130_SBIN_exit,SBIN,SHORT,-1,2023-10-04T04:55:00+00:00,2023-10-04T05:55:00+00:00,593.25,593.2,8,2.774037,1.5874032,0.3999999999996362,-3.9614402000003635,TIME_EXIT,True,4.3614402,10.903600500009915,2023-10-04T10:25:00+05:30,2023-10-04T11:25:00+05:30,10,60.0
106_ADANIENT_exit,ADANIENT,LONG,1,2023-10-04T05:19:00+00:00,2023-10-04T05:31:00+00:00,2355.5,2377.5268061656384,2,1.5758294999999998,2.7793288364076307,44.05361233127678,39.698453994869155,TARGET_HIT,True,4.35515833640763,0.09886041361733222,2023-10-04T10:49:00+05:30,2023-10-04T11:01:00+05:30,10,12.0
118_ADANIENT_exit,ADANIENT,LONG,1,2023-10-04T05:32:00+00:00,2023-10-04T05:43:00+00:00,2379.9,2401.4116691551235,2,1.5921531,2.8072502412423392,43.0233383102468,38.623934969004466,TARGET_HIT,True,4.399403341242339,0.10225620591125863,2023-10-04T11:02:00+05:30,2023-10-04T11:13:00+05:30,11,11.0
120_ASIANPAINT_exit,ASIANPAINT,SHORT,-1,2023-10-04T05:35:00+00:00,2023-10-04T05:45:00+00:00,3169.8,3180.483387702015,1,1.8527481000000001,1.063871693186324,-10.683387702014898,-13.60000749520122,STOP_HIT,True,2.916619793186324,0.2730051435497606,2023-10-04T11:05:00+05:30,2023-10-04T11:15:00+05:30,11,10.0
170_KOTAKBANK_exit,KOTAKBANK,SHORT,-1,2023-10-04T05:35:00+00:00,2023-10-04T06:35:00+00:00,344.2,343.5,13,2.6154037,1.4937097499999998,9.099999999999852,4.9908865499998525,TIME_EXIT,True,4.10911345,0.45155092857143586,2023-10-04T11:05:00+05:30,2023-10-04T12:05:00+05:30,11,60.0
152_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T05:41:00+00:00,2023-10-04T06:17:00+00:00,102.5,101.50990133368225,47,2.8158287499999997,1.5958879138174853,46.53463731693421,42.12292065311672,TARGET_HIT,True,4.411716663817485,0.0948050080152239,2023-10-04T11:11:00+05:30,2023-10-04T11:47:00+05:30,11,36.0
179_TCS_exit,TCS,LONG,1,2023-10-04T05:44:00+00:00,2023-10-04T06:44:00+00:00,3495.0,3492.6,1,1.1690775,2.0414247,-2.400000000000091,-5.6105022000000915,TIME_EXIT,True,3.2105021999999996,1.3377092499999492,2023-10-04T11:14:00+05:30,2023-10-04T12:14:00+05:30,11,60.0
131_COALINDIA_exit,COALINDIA,LONG,1,2023-10-04T05:47:00+00:00,2023-10-04T05:56:00+00:00,270.8,269.89015837029604,18,1.6304868000000001,2.8395143562138845,-16.37714933467157,-20.847150490885454,STOP_HIT,True,4.470001156213884,0.2729413443614744,2023-10-04T11:17:00+05:30,2023-10-04T11:26:00+05:30,11,9.0
151_SBIN_exit,SBIN,SHORT,-1,2023-10-04T05:56:00+00:00,2023-10-04T06:16:00+00:00,593.2,587.956398896559,7,2.4270778,1.3766999080162927,36.70520772408736,32.90143001607107,TARGET_HIT,True,3.803777708016293,0.10363046400960997,2023-10-04T11:26:00+05:30,2023-10-04T11:46:00+05:30,11,20.0
193_INDIGO_exit,INDIGO,SHORT,-1,2023-10-04T05:58:00+00:00,2023-10-04T06:58:00+00:00,2409.2,2400.0,2,2.8163547999999996,1.6056,18.399999999999636,13.978045199999638,TIME_EXIT,True,4.4219548,0.24032363043478736,2023-10-04T11:28:00+05:30,2023-10-04T12:28:00+05:30,11,60.0
212_SBIN_exit,SBIN,SHORT,-1,2023-10-04T06:17:00+00:00,2023-10-04T07:17:00+00:00,588.6,587.8,8,2.7522936,1.5729527999999997,6.400000000000546,2.0747536000005464,TIME_EXIT,True,4.325246399999999,0.6758197499999422,2023-10-04T11:47:00+05:30,2023-10-04T12:47:00+05:30,11,60.0
182_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T06:18:00+00:00,2023-10-04T06:47:00+00:00,101.55,101.96299539305399,48,2.8490868,1.6371178540308746,-19.82377886659151,-24.309983520622385,STOP_HIT,True,4.486204654030875,0.2263042119376824,2023-10-04T11:48:00+05:30,2023-10-04T12:17:00+05:30,11,29.0
233_KOTAKBANK_exit,KOTAKBANK,SHORT,-1,2023-10-04T06:38:00+00:00,2023-10-04T07:38:00+00:00,343.4,344.0,14,2.8100422,1.610952,-8.400000000000318,-12.820994200000317,TIME_EXIT,True,4.4209942,0.5263088333333134,2023-10-04T12:08:00+05:30,2023-10-04T13:08:00+05:30,12,60.0
242_SUNPHARMA_exit,SUNPHARMA,SHORT,-1,2023-10-04T06:47:00+00:00,2023-10-04T07:47:00+00:00,1115.9,1116.45,4,2.6089742000000005,1.4938101,-2.199999999999818,-6.302784299999819,TIME_EXIT,True,4.102784300000001,1.864901954545609,2023-10-04T12:17:00+05:30,2023-10-04T13:17:00+05:30,12,60.0
220_ETERNAL_exit,ETERNAL,SHORT,-1,2023-10-04T06:49:00+00:00,2023-10-04T07:25:00+00:00,101.95,100.78782493899628,52,3.0986683,1.7531034269889012,60.43310317219357,55.58133144520467,TARGET_HIT,True,4.851771726988901,0.08028334591994434,2023-10-04T12:19:00+05:30,2023-10-04T12:55:00+05:30,12,36.0
254_INDIGO_exit,INDIGO,SHORT,-1,2023-10-04T06:59:00+00:00,2023-10-04T07:59:00+00:00,2400.0,2385.0,2,2.8056,1.595565,30.0,25.598835,TIME_EXIT,True,4.401165,0.1467055,2023-10-04T12:29:00+05:30,2023-10-04T13:29:00+05:30,12,60.0
273_SBIN_exit,SBIN,SHORT,-1,2023-10-04T07:18:00+00:00,2023-10-04T08:18:00+00:00,587.65,586.5,9,3.0913328249999994,1.7656582499999998,10.349999999999795,5.493008924999796,TIME_EXIT,True,4.856991074999999,0.4692745000000092,2023-10-04T12:48:00+05:30,2023-10-04T13:48:00+05:30,12,60.0
